filename,capacitor_name,combined_metric,per_trace_metric,trace_section,value,category
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,median,heavy_3,0.0015239114132385052,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,mad,heavy_1,0.017847660705798477,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,mad,sleep_1,0.018846843438094105,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,mad,heavy_2,0.017827016434470058,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,mad,sleep_2,0.01984052103136882,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,mad,heavy_3,0.017835274143001425,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,rms_diff,heavy_1,0.017877566380805652,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,rms_diff,sleep_1,0.017820244786614134,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,rms_diff,heavy_2,0.017501149579928828,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,rms_diff,sleep_2,0.017888363301300975,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,rms_diff,heavy_3,0.017757034538079284,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,iqr,heavy_1,0.0240947302756654,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,iqr,sleep_1,0.02547881267823194,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,iqr,heavy_2,0.024055742038973385,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,iqr,sleep_2,0.026810910765209126,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,iqr,heavy_3,0.02406409666112167,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,skew,heavy_1,-0.13015091668788445,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,skew,sleep_1,-0.1708014611812621,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,skew,heavy_2,-0.11686096261458268,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,skew,sleep_2,-0.09046202990069113,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,skew,heavy_3,-0.1230221005252204,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,kurtosis,heavy_1,21.070546574606457,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,kurtosis,sleep_1,18.75444394227322,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,kurtosis,heavy_2,19.88450545979861,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,kurtosis,sleep_2,18.06872469632057,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,kurtosis,heavy_3,21.514239526675023,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,zero_crossing,heavy_1,4823.6730038022815,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,zero_crossing,sleep_1,4509.365019011407,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,zero_crossing,heavy_2,4830.638783269962,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,zero_crossing,sleep_2,4200.752851711027,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,zero_crossing,heavy_3,4848.566539923954,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,mean_abs_diff,heavy_1,0.011575091882732447,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,mean_abs_diff,sleep_1,0.011600873535277736,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,mean_abs_diff,heavy_2,0.011521462654249453,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,mean_abs_diff,sleep_2,0.011601781190684753,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,mean_abs_diff,heavy_3,0.011564896981676813,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,psd_mean,heavy_1,3.761187618451027e-12,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,psd_mean,sleep_1,3.882920308199439e-12,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,psd_mean,heavy_2,3.63201881023098e-12,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,psd_mean,sleep_2,4.060325301105492e-12,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,psd_mean,heavy_3,3.6749770739216215e-12,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,psd_high_ratio,heavy_1,0.14531832134317452,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,psd_high_ratio,sleep_1,0.14025780034283433,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,psd_high_ratio,heavy_2,0.14573449716082715,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,psd_high_ratio,sleep_2,0.13427853269906395,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,psd_high_ratio,heavy_3,0.1460767966065974,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,shannon_entropy,heavy_1,1.8155213916743895,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,shannon_entropy,sleep_1,1.8546016724998253,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,shannon_entropy,heavy_2,1.8313677047839616,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,shannon_entropy,sleep_2,1.8687351483428658,category_1
../../new-traces/sleep-computation-comparison/C14/trace_*.csv,C14,mean,shannon_entropy,heavy_3,1.8194211685979444,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,rms_mean,heavy_1,0.019356130259282286,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,rms_mean,sleep_1,0.019535134972078174,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,rms_mean,heavy_2,0.01936543013326698,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,rms_mean,sleep_2,0.01979329835314445,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,rms_mean,heavy_3,0.01932435400299548,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,env_mean,heavy_1,0.023585372771501016,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,env_mean,sleep_1,0.02384793651911489,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,env_mean,heavy_2,0.02353778575292354,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,env_mean,sleep_2,0.024143389195023766,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,env_mean,heavy_3,0.023505461872685363,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,peak_count,heavy_1,83.52529182879377,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,peak_count,sleep_1,73.68482490272373,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,peak_count,heavy_2,83.2023346303502,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,peak_count,sleep_2,81.96887159533074,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,peak_count,heavy_3,83.62645914396887,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mean,heavy_1,0.000822014439192841,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mean,sleep_1,0.0009417539709538845,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mean,heavy_2,0.0014214162674133768,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mean,sleep_2,0.0008063495440520188,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mean,heavy_3,0.0012997225736459809,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,median,heavy_1,0.00036841676843395215,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,median,sleep_1,0.0009972857783001874,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,median,heavy_2,0.0009755372821667187,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,median,sleep_2,0.000823008519929625,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,median,heavy_3,0.0008759621449466382,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mad,heavy_1,0.0181030739869589,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mad,sleep_1,0.019145301765412206,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mad,heavy_2,0.018065046757204523,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mad,sleep_2,0.02005936369543409,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mad,heavy_3,0.01804251210253526,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,rms_diff,heavy_1,0.01782674611201872,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,rms_diff,sleep_1,0.017656404907696634,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,rms_diff,heavy_2,0.017729538791973386,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,rms_diff,sleep_2,0.017811191155426283,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,rms_diff,heavy_3,0.01771069364601129,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,iqr,heavy_1,0.024454910931420232,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,iqr,sleep_1,0.025851119816999026,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,iqr,heavy_2,0.024407175264469845,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,iqr,sleep_2,0.027063273270306422,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,iqr,heavy_3,0.024370839159776263,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,skew,heavy_1,0.04044353574236888,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,skew,sleep_1,-0.02991204133491266,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,skew,heavy_2,0.010875208527532898,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,skew,sleep_2,-0.08457862438030156,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,skew,heavy_3,0.011396855709600967,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,kurtosis,heavy_1,19.51116990164946,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,kurtosis,sleep_1,19.07639074436275,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,kurtosis,heavy_2,18.892539936922404,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,kurtosis,sleep_2,18.87268291691245,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,kurtosis,heavy_3,18.8850638583951,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,zero_crossing,heavy_1,4896.0856031128405,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,zero_crossing,sleep_1,4461.3735408560315,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,zero_crossing,heavy_2,4913.003891050584,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,zero_crossing,sleep_2,4012.217898832685,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,zero_crossing,heavy_3,4919.708171206225,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mean_abs_diff,heavy_1,0.011522184790227713,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mean_abs_diff,sleep_1,0.011493417598130938,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mean_abs_diff,heavy_2,0.011497106866444019,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mean_abs_diff,sleep_2,0.011471899755042621,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,mean_abs_diff,heavy_3,0.011490976704041977,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,psd_mean,heavy_1,4.023660850187256e-12,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,psd_mean,sleep_1,4.068064667554201e-12,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,psd_mean,heavy_2,4.032229931081313e-12,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,psd_mean,sleep_2,4.18439444398157e-12,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,psd_mean,heavy_3,4.018087947031746e-12,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,psd_high_ratio,heavy_1,0.13289760998963915,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,psd_high_ratio,sleep_1,0.12999227901295726,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,psd_high_ratio,heavy_2,0.1329842209977877,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,psd_high_ratio,sleep_2,0.12733155061032914,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,psd_high_ratio,heavy_3,0.1324600955944109,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,shannon_entropy,heavy_1,1.8389325998646155,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,shannon_entropy,sleep_1,1.8486863959636135,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,shannon_entropy,heavy_2,1.8552217195965328,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,shannon_entropy,sleep_2,1.8600284686362474,category_1
../../new-traces/sleep-computation-comparison/C15/trace_*.csv,C15,mean,shannon_entropy,heavy_3,1.8462306670594355,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,rms_mean,heavy_1,0.018288309599102087,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,rms_mean,sleep_1,0.018708472600294214,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,rms_mean,heavy_2,0.01822449690036547,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,rms_mean,sleep_2,0.019239890634463373,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,rms_mean,heavy_3,0.018050491502864748,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,env_mean,heavy_1,0.02292178848604743,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,env_mean,sleep_1,0.0236251505293162,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,env_mean,heavy_2,0.022885303824270405,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,env_mean,sleep_2,0.024325238449720094,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,env_mean,heavy_3,0.02273217653189898,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,peak_count,heavy_1,71.66666666666667,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,peak_count,sleep_1,65.67790262172285,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,peak_count,heavy_2,68.44194756554307,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,peak_count,sleep_2,63.258426966292134,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,peak_count,heavy_3,64.29588014981273,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mean,heavy_1,0.0013198646522158443,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mean,sleep_1,0.0007480179612434889,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mean,heavy_2,0.0015163822255615566,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mean,sleep_2,0.0007790098765006044,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mean,heavy_3,0.0010973694333390027,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,median,heavy_1,0.0021410500805303188,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,median,sleep_1,0.001192739087198137,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,median,heavy_2,0.0023401206790480506,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,median,sleep_2,0.0006146890539866786,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,median,heavy_3,0.001931701674476655,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mad,heavy_1,0.018220154494382024,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mad,sleep_1,0.019303331833742977,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mad,heavy_2,0.018222865826896067,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mad,sleep_2,0.02040684416695927,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mad,heavy_3,0.018168639176615167,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,rms_diff,heavy_1,0.017525908561894666,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,rms_diff,sleep_1,0.017582101804717146,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,rms_diff,heavy_2,0.017448492777513036,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,rms_diff,sleep_2,0.017315197112156875,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,rms_diff,heavy_3,0.017133262006004454,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,iqr,heavy_1,0.02468974938553371,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,iqr,sleep_1,0.0260896718457397,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,iqr,heavy_2,0.0247135233789794,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,iqr,sleep_2,0.027533484755383895,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,iqr,heavy_3,0.02465134524227528,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,skew,heavy_1,-0.11858218971855351,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,skew,sleep_1,-0.0572478730242905,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,skew,heavy_2,-0.12603855851160276,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,skew,sleep_2,-0.015244036518731489,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,skew,heavy_3,-0.10598482823444876,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,kurtosis,heavy_1,22.397662948268287,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,kurtosis,sleep_1,21.675262961503364,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,kurtosis,heavy_2,23.053576276325792,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,kurtosis,sleep_2,18.48701608717895,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,kurtosis,heavy_3,22.458871202933455,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,zero_crossing,heavy_1,3797.6479400749063,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,zero_crossing,sleep_1,3620.932584269663,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,zero_crossing,heavy_2,3779.325842696629,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,zero_crossing,sleep_2,3426.614232209738,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,zero_crossing,heavy_3,3788.63670411985,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mean_abs_diff,heavy_1,0.011294860120925608,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mean_abs_diff,sleep_1,0.011326891455738071,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mean_abs_diff,heavy_2,0.011247250326952042,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mean_abs_diff,sleep_2,0.011198344863587636,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,mean_abs_diff,heavy_3,0.011175302165601423,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,psd_mean,heavy_1,3.5878656486626384e-12,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,psd_mean,sleep_1,3.7164864804742866e-12,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,psd_mean,heavy_2,3.535715887380343e-12,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,psd_mean,sleep_2,3.89223943674366e-12,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,psd_mean,heavy_3,3.4582891572712166e-12,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,psd_high_ratio,heavy_1,0.14925778766362907,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,psd_high_ratio,sleep_1,0.14223636825300293,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,psd_high_ratio,heavy_2,0.14854397547785306,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,psd_high_ratio,sleep_2,0.13247920769906085,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,psd_high_ratio,heavy_3,0.14794961845645582,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,shannon_entropy,heavy_1,1.8012060073843017,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,shannon_entropy,sleep_1,1.8073806472267937,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,shannon_entropy,heavy_2,1.7830625652155905,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,shannon_entropy,sleep_2,1.8616951088935678,category_1
../../new-traces/sleep-computation-comparison/C16/trace_*.csv,C16,mean,shannon_entropy,heavy_3,1.805481822471627,category_1
../../new-traces/sleep-computation-comparison/C18/trace_*.csv,C18,mean,rms_mean,heavy_1,0.019956661175822146,category_1
../../new-traces/sleep-computation-comparison/C18/trace_*.csv,C18,mean,rms_mean,sleep_1,0.02025437815239935,category_1
../../new-traces/sleep-computation-comparison/C18/trace_*.csv,C18,mean,rms_mean,heavy_2,0.019875709964153762,category_1
../../new-traces/sleep-computation-comparison/C18/trace_*.csv,C18,mean,rms_mean,sleep_2,0.020284356080423883,category_1
../../new-traces/sleep-computation-comparison/C18/trace_*.csv,C18,mean,rms_mean,heavy_3,0.019758468371943783,category_1
../../new-traces/sleep-computation-comparison/C18/trace_*.csv,C18,mean,env_mean,heavy_1,0.024143753513911258,category_1
../../new-traces/sleep-computation-comparison/C18/trace_*.csv,C18,mean,env_mean,sleep_1,0.02462685447801214,category_1
../../new-traces/sleep-computation-comparison/C18/trace_*.csv,C18,mean,env_mean,heavy_2,0.024046714372716875,category_1
